task,split_mode,method,missingness_name,missingness_mechanism,missingness_scope,availability_bucket,n_runs,train_observed_fraction,prediction_observed_fraction,accuracy,balanced_accuracy,roc_auc,brier,rac1p_demographic_parity_diff,sex_demographic_parity_diff,rac1p_x_sex_demographic_parity_diff,rac1p_equalized_odds_diff,sex_equalized_odds_diff,rac1p_x_sex_equalized_odds_diff,rac1p_worst_group_accuracy,sex_worst_group_accuracy,rac1p_x_sex_worst_group_accuracy
ACSEmployment,temporal,protected_group_mixing,none_observed,mcar,train_and_prediction,0.0,15,0.0,0.0,0.8181380306590997,0.8201896158254615,0.8893720472197338,0.13395135737788125,0.2550063508773849,0.005556672115840178,0.32261043286673685,0.23363818834237607,0.06549917879618264,0.33864535521459105,0.7295110949850175,0.8004789294414817,0.6941310406513155
ACSEmployment,temporal,protected_group_mixing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,15,0.09999982205388423,0.10000016667083343,0.8183163623673925,0.8205176042269333,0.8875770895374517,0.1338559555191897,0.2527326222562897,0.005298319669729207,0.31538880099036387,0.22497116464629163,0.0659152540796177,0.3297573844391523,0.7325824082283621,0.8003154337555312,0.6923879334769111
ACSEmployment,temporal,protected_group_mixing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,15,0.10000607317874485,0.10073350133753343,0.8175746959507321,0.8198166177398583,0.8877884629274408,0.13400615218309941,0.25306964610028515,0.004736273525800253,0.320550961841289,0.22919568316969116,0.0641660867693395,0.3352395480299283,0.7254517490958777,0.8000397445384312,0.6873720678900422
ACSEmployment,temporal,protected_group_mixing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,15,0.20000053319818392,0.2000003333416669,0.8181946972840988,0.8204180597283626,0.8882036821443039,0.13361959127742343,0.25238172754625043,0.004769834861724674,0.32039577365086486,0.22296839048723713,0.06474714356921887,0.3382284014832494,0.7299537608865296,0.8005347307937986,0.6928557230707982
ACSEmployment,temporal,protected_group_mixing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,15,0.20045035367557323,0.19976532763319083,0.8178196956173903,0.8199703725769294,0.8876681306217378,0.13423869379289696,0.2553866309310531,0.00494667910094996,0.32639443740254814,0.22873755737016974,0.0642980959235724,0.3489738254509741,0.7296008931289834,0.8004607648601181,0.6896309479233727
ACSEmployment,temporal,protected_group_mixing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,15,0.4000001778631351,0.4000006666833338,0.8183013626590665,0.8206904401479848,0.8883624936024306,0.13363649445508882,0.24458455275231847,0.00425484086909458,0.31502105641816847,0.21660094425434315,0.0645933829741931,0.3276177499672304,0.7288744824533906,0.8004790437339935,0.6896354835686582
ACSEmployment,temporal,protected_group_mixing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,15,0.4999999999170193,0.5000008333541672,0.8182613637424269,0.8206465992578529,0.8883650577627484,0.13369518324867063,0.24925106153809296,0.00465998826334558,0.32004896277143174,0.23553115292231255,0.06464887731914251,0.34699566558094724,0.7240258312508898,0.8003814588000232,0.6872917188204178
ACSEmployment,temporal,protected_group_mixing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,15,0.5005342340412826,0.5002574992291474,0.8182963632424144,0.820651149280208,0.8881485885270781,0.13367710016244164,0.2517766405801804,0.00553052969345318,0.32030289699568126,0.23070853786451212,0.06547736004847891,0.332224181604941,0.7267832505142366,0.8004234422191027,0.6936131789162007
ACSEmployment,temporal,protected_group_mixing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,15,0.599999822136865,0.5999993333166663,0.818453030492429,0.8208245530620037,0.888469546548478,0.13355274900320177,0.2539808084060869,0.005128685370718007,0.3206480158482797,0.23087546482013177,0.06534224558059937,0.3448832688308861,0.7278824802089788,0.800587540700789,0.6927911912618695
ACSEmployment,temporal,protected_group_mixing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,15,0.7999994668018161,0.7999996666583332,0.818429696659083,0.8207883316680732,0.8887172146604673,0.1333475424504875,0.2547363585465468,0.00479204339102296,0.3234767539694877,0.23197146553357237,0.06517981824953348,0.35060191287067466,0.7292648334653307,0.8005616059660556,0.6910061423344296
ACSEmployment,temporal,protected_group_mixing,full,mcar,train_and_prediction,1.0,15,1.0,1.0,0.8187763633674175,0.8212261868980193,0.8886993774914895,0.13346447413011936,0.24936921106705034,0.00498356352317926,0.3182094736064265,0.22041278633727476,0.06549153280708454,0.33610071086272103,0.7307246513330711,0.8007417820373052,0.6946547287819913
ACSEmployment,temporal,reweighing,none_observed,mcar,train_and_prediction,0.0,15,0.0,0.0,0.8181380306590997,0.8201896158254615,0.8893720472197338,0.13395135737788125,0.2550063508773849,0.005556672115840178,0.32261043286673685,0.23363818834237607,0.06549917879618264,0.33864535521459105,0.7295110949850175,0.8004789294414817,0.6941310406513155
ACSEmployment,temporal,reweighing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,15,0.09999982205388423,0.10000016667083343,0.8180963629507404,0.8201561283858599,0.8892587430154997,0.13415230889290852,0.25534124835939914,0.0052797142213014325,0.3194912808124321,0.23221799051377842,0.06562493192931941,0.33565816705674056,0.7290535410432467,0.8003971708774246,0.6942360263689421
ACSEmployment,temporal,reweighing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,15,0.10000607317874485,0.10073350133753343,0.8179330292840654,0.8199723206698348,0.88944494117862,0.1339430735566089,0.2531327868300945,0.005068768428366793,0.32189638437993995,0.23431860421102949,0.06525236376882516,0.3446028408502252,0.7279155958952385,0.8002986204053598,0.69253611247188
ACSEmployment,temporal,reweighing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,15,0.20000053319818392,0.2000003333416669,0.8181480292423977,0.8202072907054904,0.8894319745784283,0.13400426884783004,0.25423447511747777,0.005210236345370233,0.3159465465933732,0.23581935204011237,0.06547400819513101,0.3388591075764753,0.7264876868013092,0.8004324320407313,0.6871610059605145
ACSEmployment,temporal,reweighing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,15,0.20045035367557323,0.19976532763319083,0.8181313624923957,0.820179423659083,0.8892385880259723,0.13421927635191977,0.2500036004302439,0.005256808277939753,0.32024181638312943,0.2296492714402157,0.06577980939446769,0.3424499560626114,0.7284733136591918,0.8003475545537576,0.6942031265779185
ACSEmployment,temporal,reweighing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,15,0.4000001778631351,0.4000006666833338,0.81800802920073,0.820081177436116,0.8891444939705767,0.1342000362095581,0.25217622877839313,0.005585115055350733,0.3187181323296226,0.23249412267893443,0.06579056568503054,0.33811018269721854,0.7308892926915772,0.8003316452913538,0.695556089114988
ACSEmployment,temporal,reweighing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,15,0.4999999999170193,0.5000008333541672,0.8181596964090769,0.8202338877568535,0.8894077192320382,0.13383914551476891,0.2541549191628181,0.005252647722396353,0.31976977922596606,0.2386276749039681,0.06554720153317066,0.34198009455135475,0.7273125988604143,0.8005119048809287,0.691058717121013
ACSEmployment,temporal,reweighing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,15,0.5005342340412826,0.5002574992291474,0.8179596957423936,0.8200126439128342,0.889291898228267,0.1340804602775819,0.2527815421795625,0.005089673335854186,0.3187766629046037,0.23468612013223325,0.06550185167044989,0.33524640344769,0.7274220890075422,0.800314689257091,0.6911478240456357
ACSEmployment,temporal,reweighing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,15,0.599999822136865,0.5999993333166663,0.81821969653408,0.8203056109315969,0.8895196063577002,0.13377971487675452,0.2536547376517024,0.005866992612935267,0.3175543981073075,0.23579598580106334,0.06587850123072843,0.34610723765856316,0.725319568929631,0.8006271234218921,0.6926495871226083
ACSEmployment,temporal,reweighing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,15,0.7999994668018161,0.7999996666583332,0.8182046967840862,0.8202650959442792,0.889329262989493,0.13396085095250948,0.24968565192838485,0.005783710195377093,0.31369747885668525,0.23161288176964356,0.06605654011680222,0.33419743321655493,0.7286879449704057,0.8005320583368094,0.6917278478869073
ACSEmployment,temporal,reweighing,full,mcar,train_and_prediction,1.0,15,1.0,1.0,0.8182013629507404,0.8202533256172961,0.8892602893109749,0.1339247379894239,0.25136903757150925,0.00577476063607948,0.31685969149637283,0.22830242459939884,0.06618885703969266,0.3347271945801696,0.73163831002365,0.8005019432820295,0.6930614744252515
ACSEmployment,temporal,threshold_optimizer_eo,none_observed,mcar,train_and_prediction,0.0,15,0.0,0.0,0.8181813638257622,0.821213920331621,0.821213920331621,0.18181863617423769,0.24059615273142793,0.004190467730414407,0.31136988028798857,0.20973890625717917,0.06440688815597313,0.32171738958612467,0.7295018623703204,0.8000682412773191,0.6887708105080544
ACSEmployment,temporal,threshold_optimizer_eo,mcar_10_train_prediction,mcar,train_and_prediction,0.1,15,0.09999982205388423,0.10000016667083343,0.7019194615698725,0.7014914226666126,0.7014914226666126,0.29808053843012744,0.16395606604691693,0.004858635193311253,0.22109912576340704,0.189363726781591,0.034166553203881164,0.2852716121671113,0.6087119777065941,0.6858822685655667,0.5682227748546336
ACSEmployment,temporal,threshold_optimizer_eo,mnar_10_train_prediction,mnar,train_and_prediction,0.1,15,0.10000607317874485,0.10073350133753343,0.7013442272723485,0.7024865688267246,0.7024865688267246,0.29865577272765154,0.15985257232792885,0.006265890692843897,0.22078157723419617,0.17426685363736408,0.03570121906708469,0.2701033747401646,0.6140270098851531,0.6842064950636877,0.5651102816171412
ACSEmployment,temporal,threshold_optimizer_eo,mcar_20_train_prediction,mcar,train_and_prediction,0.2,15,0.20000053319818392,0.2000003333416669,0.7110428961140695,0.7206944792189306,0.7206944792189306,0.2889571038859305,0.17667292068829646,0.007119076103240413,0.24466052613983783,0.17792653360644728,0.033761552996234546,0.3114247857840023,0.6221143611745096,0.6935352898733294,0.5695609503374841
ACSEmployment,temporal,threshold_optimizer_eo,mnar_20_train_prediction,mnar,train_and_prediction,0.2,15,0.20045035367557323,0.19976532763319083,0.6708045944065268,0.6661109795634482,0.6661109795634482,0.32919540559347316,0.15362522468922443,0.004125911737346567,0.19347566799688012,0.15896917149146414,0.026003195893500294,0.24890367596186086,0.6007306401838713,0.6530535096071964,0.55513349477599
ACSEmployment,temporal,threshold_optimizer_eo,mcar_40_train_prediction,mcar,train_and_prediction,0.4,15,0.4000001778631351,0.4000006666833338,0.7181611906130987,0.726446838717931,0.726446838717931,0.2818388093869013,0.1865238344697938,0.011839664110764266,0.27631163726804286,0.20932714874036076,0.023951571325756545,0.39423747006765253,0.6143486703184439,0.7064153036888854,0.5599679259705531
ACSEmployment,temporal,threshold_optimizer_eo,mcar_50_train_prediction,mcar,train_and_prediction,0.5,15,0.4999999999170193,0.5000008333541672,0.7334079301982549,0.7406491342509697,0.7406491342509697,0.26659206980174505,0.18761071294997167,0.015020158107210113,0.2777818773464366,0.23035078422499297,0.020074343923152053,0.4006810426688892,0.6341658750085463,0.7235631448658322,0.5792916158192153
ACSEmployment,temporal,threshold_optimizer_eo,mnar_50_train_prediction,mnar,train_and_prediction,0.5,15,0.5005342340412826,0.5002574992291474,0.6953178681967049,0.7021667527971264,0.7021667527971264,0.30468213180329506,0.17563741218752335,0.021561522992360003,0.2411378148436654,0.1800497610256044,0.021357233033518344,0.3247669485149183,0.6047792232738433,0.684026563348093,0.5484048846952069
ACSEmployment,temporal,threshold_optimizer_eo,mcar_60_train_prediction,mcar,train_and_prediction,0.6,15,0.599999822136865,0.5999993333166663,0.7139679020725518,0.7274329754650876,0.7274329754650876,0.28603209792744816,0.1800958494022799,0.01849349487452979,0.26094139973303543,0.20497359288822,0.012123155436575812,0.3462824234851149,0.6102099929576725,0.7029536393733066,0.5719766590867135
ACSEmployment,temporal,threshold_optimizer_eo,mcar_80_train_prediction,mcar,train_and_prediction,0.8,15,0.7999994668018161,0.7999996666583332,0.7276412158220622,0.736441524713358,0.736441524713358,0.27235878417793774,0.1866996899095309,0.025088770458856453,0.28517447771649757,0.2407100785662575,0.009186827969887087,0.417032030116585,0.6160039226533501,0.721969336033455,0.5740124451713079
ACSEmployment,temporal,threshold_optimizer_eo,full,mcar,train_and_prediction,1.0,15,1.0,1.0,0.7333629185312966,0.7430280641794779,0.7430280641794779,0.26663708146870335,0.16534748869102345,0.03350310939924717,0.2705844879432075,0.2201775123180623,0.014140861315934967,0.4159759232668177,0.6151528953774122,0.7290821350736301,0.56425265564526
ACSIncome,geographic,erm,none_observed,mcar,train_and_prediction,0.0,125,0.0,0.0,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,erm,mcar_10_train_prediction,mcar,train_and_prediction,0.1,125,0.1,0.1,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,erm,mnar_10_train_prediction,mnar,train_and_prediction,0.1,125,0.10012319999999997,0.09972599999999997,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,erm,mcar_20_train_prediction,mcar,train_and_prediction,0.2,125,0.2,0.2,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,erm,mnar_20_train_prediction,mnar,train_and_prediction,0.2,125,0.20062794666666664,0.20033066666666666,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,erm,mcar_40_train_prediction,mcar,train_and_prediction,0.4,125,0.4,0.4,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,erm,mcar_50_train_prediction,mcar,train_and_prediction,0.5,125,0.5,0.5,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,erm,mnar_50_train_prediction,mnar,train_and_prediction,0.5,125,0.5004622933333334,0.4978333333333333,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,erm,mcar_60_train_prediction,mcar,train_and_prediction,0.6,125,0.6,0.6,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,erm,mcar_80_train_prediction,mcar,train_and_prediction,0.8,125,0.8,0.8,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,erm,full,mcar,train_and_prediction,1.0,125,1.0,1.0,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,feature_mixing,none_observed,mcar,train_and_prediction,0.0,125,0.0,0.0,0.7632866666666667,0.7562612876635244,0.8447285123604115,0.16293819346931684,0.31292434401990776,0.08610546320742599,0.3954737778395504,0.3782621599898795,0.026830471008488448,0.4552004590502089,0.7288023434192107,0.7537216018006813,0.7075182456645245
ACSIncome,geographic,feature_mixing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,125,0.1,0.1,0.7632866666666667,0.7562612876635244,0.8447285123604115,0.16293819346931684,0.31292434401990776,0.08610546320742599,0.3954737778395504,0.3782621599898795,0.026830471008488448,0.4552004590502089,0.7288023434192107,0.7537216018006813,0.7075182456645245
ACSIncome,geographic,feature_mixing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,125,0.10012319999999997,0.09972599999999997,0.7632866666666667,0.7562612876635244,0.8447285123604115,0.16293819346931684,0.31292434401990776,0.08610546320742599,0.3954737778395504,0.3782621599898795,0.026830471008488448,0.4552004590502089,0.7288023434192107,0.7537216018006813,0.7075182456645245
ACSIncome,geographic,feature_mixing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,125,0.2,0.2,0.7632866666666667,0.7562612876635244,0.8447285123604115,0.16293819346931684,0.31292434401990776,0.08610546320742599,0.3954737778395504,0.3782621599898795,0.026830471008488448,0.4552004590502089,0.7288023434192107,0.7537216018006813,0.7075182456645245
ACSIncome,geographic,feature_mixing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,125,0.20062794666666664,0.20033066666666666,0.7632866666666667,0.7562612876635244,0.8447285123604115,0.16293819346931684,0.31292434401990776,0.08610546320742599,0.3954737778395504,0.3782621599898795,0.026830471008488448,0.4552004590502089,0.7288023434192107,0.7537216018006813,0.7075182456645245
ACSIncome,geographic,feature_mixing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,125,0.4,0.4,0.7632866666666667,0.7562612876635244,0.8447285123604115,0.16293819346931684,0.31292434401990776,0.08610546320742599,0.3954737778395504,0.3782621599898795,0.026830471008488448,0.4552004590502089,0.7288023434192107,0.7537216018006813,0.7075182456645245
ACSIncome,geographic,feature_mixing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,125,0.5,0.5,0.7632866666666667,0.7562612876635244,0.8447285123604115,0.16293819346931684,0.31292434401990776,0.08610546320742599,0.3954737778395504,0.3782621599898795,0.026830471008488448,0.4552004590502089,0.7288023434192107,0.7537216018006813,0.7075182456645245
ACSIncome,geographic,feature_mixing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,125,0.5004622933333334,0.4978333333333333,0.7632866666666667,0.7562612876635244,0.8447285123604115,0.16293819346931684,0.31292434401990776,0.08610546320742599,0.3954737778395504,0.3782621599898795,0.026830471008488448,0.4552004590502089,0.7288023434192107,0.7537216018006813,0.7075182456645245
ACSIncome,geographic,feature_mixing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,125,0.6,0.6,0.7632866666666667,0.7562612876635244,0.8447285123604115,0.16293819346931684,0.31292434401990776,0.08610546320742599,0.3954737778395504,0.3782621599898795,0.026830471008488448,0.4552004590502089,0.7288023434192107,0.7537216018006813,0.7075182456645245
ACSIncome,geographic,feature_mixing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,125,0.8,0.8,0.7632866666666667,0.7562612876635244,0.8447285123604115,0.16293819346931684,0.31292434401990776,0.08610546320742599,0.3954737778395504,0.3782621599898795,0.026830471008488448,0.4552004590502089,0.7288023434192107,0.7537216018006813,0.7075182456645245
ACSIncome,geographic,feature_mixing,full,mcar,train_and_prediction,1.0,125,1.0,1.0,0.7632866666666667,0.7562612876635244,0.8447285123604115,0.16293819346931684,0.31292434401990776,0.08610546320742599,0.3954737778395504,0.3782621599898795,0.026830471008488448,0.4552004590502089,0.7288023434192107,0.7537216018006813,0.7075182456645245
ACSIncome,geographic,protected_group_mixing,none_observed,mcar,train_and_prediction,0.0,125,0.0,0.0,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,protected_group_mixing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,125,0.1,0.1,0.7608226666666666,0.7516595506229045,0.8417621919649377,0.16521581689052953,0.30373985128247905,0.07490575929867008,0.38154695680654677,0.3692102073709086,0.0298645546139865,0.45617433395146356,0.7285894541446872,0.7501622091038617,0.7058603629724545
ACSIncome,geographic,protected_group_mixing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,125,0.10012319999999997,0.09972599999999997,0.7598966666666667,0.7510079534223576,0.8406105568051948,0.16565145889526442,0.3038272537970152,0.0761322864151685,0.3823503169230676,0.3598366227123486,0.029222091827708324,0.44702387584689307,0.728984327264055,0.7498982921722205,0.7060802558928071
ACSIncome,geographic,protected_group_mixing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,125,0.2,0.2,0.7616526666666666,0.7522653265676094,0.842328511354836,0.1646885458846921,0.30323587971173066,0.07611194969267114,0.37943881800464213,0.3620413382536935,0.029633939328222135,0.44773847570784137,0.7323376688986134,0.751070888921097,0.708926206657945
ACSIncome,geographic,protected_group_mixing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,125,0.20062794666666664,0.20033066666666666,0.7607453333333333,0.7514369475765061,0.8414583442695378,0.16522088961379072,0.3102980000521117,0.07553248541508817,0.38727147886582136,0.36998755198952915,0.028514623963964304,0.46137486375270187,0.7297400437657767,0.750169537446761,0.7058519591204583
ACSIncome,geographic,protected_group_mixing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,125,0.4,0.4,0.7626113333333333,0.7534966107502019,0.8433612334598782,0.16421360164302454,0.306647776118887,0.07516760828100369,0.38498297482074395,0.36546860484016874,0.02970510719739388,0.4580045225558221,0.7312676018774563,0.7522314090532294,0.7084244026273723
ACSIncome,geographic,protected_group_mixing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,125,0.5,0.5,0.7628060000000001,0.7538887884187032,0.8436434234776123,0.16409586100361437,0.30771867381003787,0.07495106517374295,0.3854140314369072,0.3679701089530088,0.029186222106463842,0.451582508352966,0.7302959735603035,0.7524377203320715,0.7065703667985306
ACSIncome,geographic,protected_group_mixing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,125,0.5004622933333334,0.4978333333333333,0.7616613333333333,0.7526266452074104,0.8424594139163818,0.16463405680823764,0.30607644833201864,0.07594188628001099,0.3828475215899802,0.3683597755258181,0.02909386449972807,0.44943553666535746,0.7306140458410513,0.7513614296612898,0.7080951462875853
ACSIncome,geographic,protected_group_mixing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,125,0.6,0.6,0.763086,0.7543996681797246,0.8438009641663187,0.16401965360057288,0.30503492817403866,0.07534695467372872,0.38153715320315773,0.36022156354716994,0.028309386643500963,0.45554874118498706,0.7328467618406151,0.7529275465375066,0.712186841806507
ACSIncome,geographic,protected_group_mixing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,125,0.8,0.8,0.76355,0.7548388670710291,0.8443625144531143,0.1638152191225626,0.3077705868821182,0.07444458978978012,0.3855555446504473,0.36329138263818506,0.02983714807487435,0.45448988814953584,0.7316823146860346,0.7530616678320816,0.70959589768365
ACSIncome,geographic,protected_group_mixing,full,mcar,train_and_prediction,1.0,125,1.0,1.0,0.7636746666666666,0.7551937803571644,0.8443564167579534,0.16381357644961198,0.3088270074144903,0.07435804826913302,0.38639363351658595,0.3636537525835337,0.030041694779252965,0.44975004747861774,0.7314750184343586,0.7534350622484844,0.7101762432554337
ACSIncome,geographic,reweighing,none_observed,mcar,train_and_prediction,0.0,125,0.0,0.0,0.7675926666666667,0.7558631330187257,0.8476120165207085,0.16291040168796223,0.3152521345142799,0.08120063645266562,0.3938874364941792,0.3953731237563761,0.027768076956887548,0.47894459756701874,0.7352841391948564,0.7551248324317347,0.7134548409540563
ACSIncome,geographic,reweighing,mcar_10_train_prediction,mcar,train_and_prediction,0.1,125,0.1,0.1,0.7677406666666667,0.7555709942545452,0.8473770361496485,0.16299254768504248,0.31506324489593085,0.07743958457937922,0.39240549262539404,0.3948465917483807,0.02956420732427793,0.4841740790147173,0.736046492683162,0.7549849110932638,0.7130133599111033
ACSIncome,geographic,reweighing,mnar_10_train_prediction,mnar,train_and_prediction,0.1,125,0.10012319999999997,0.09972599999999997,0.767744,0.7555329488469907,0.847450902396355,0.16301218838563392,0.3138922582026003,0.07744876397816874,0.39215201451451354,0.3905359428397991,0.02964450272738851,0.4775904775261658,0.7353760088661907,0.7550628487161908,0.7127724775238348
ACSIncome,geographic,reweighing,mcar_20_train_prediction,mcar,train_and_prediction,0.2,125,0.2,0.2,0.7674673333333334,0.7551604858791825,0.8471966819755724,0.16308909689796353,0.312917467714286,0.07417765267413329,0.3902131500284442,0.38818104854263796,0.031324890648551706,0.4760950940717054,0.736397237729223,0.7545792708756472,0.7129298504832375
ACSIncome,geographic,reweighing,mnar_20_train_prediction,mnar,train_and_prediction,0.2,125,0.20062794666666664,0.20033066666666666,0.7676873333333333,0.7554626797871901,0.8473423005146663,0.1629978026719257,0.31549128403786214,0.07550056160261441,0.3921932494284767,0.3926865840183478,0.030418731732479908,0.4764422121875149,0.7367437409888182,0.7551492144952909,0.714248998995407
ACSIncome,geographic,reweighing,mcar_40_train_prediction,mcar,train_and_prediction,0.4,125,0.4,0.4,0.7673486666666667,0.7542964480716908,0.8466610592066588,0.16328359245372323,0.3100130140198617,0.06656167377474388,0.38213711969765973,0.37831931729789425,0.03725936222488387,0.47239303319476433,0.7376052556985369,0.7540859188311442,0.7158546492130169
ACSIncome,geographic,reweighing,mcar_50_train_prediction,mcar,train_and_prediction,0.5,125,0.5,0.5,0.7672126666666667,0.7539145629202305,0.8464368695531117,0.1633749017880347,0.3094814025324634,0.06380712872472549,0.38505346472743446,0.38163494183266145,0.039941759772774095,0.47542710579273895,0.7350662758276549,0.7538140500235746,0.7129196392153166
ACSIncome,geographic,reweighing,mnar_50_train_prediction,mnar,train_and_prediction,0.5,125,0.5004622933333334,0.4978333333333333,0.7673293333333333,0.754200843687887,0.8466621688342643,0.16320088872459187,0.3108044094810457,0.0665097154506971,0.3861516683435718,0.3886370255921313,0.037538171308607066,0.4823471675399054,0.7343733613761305,0.7540246861175175,0.7133553706506712
ACSIncome,geographic,reweighing,mcar_60_train_prediction,mcar,train_and_prediction,0.6,125,0.6,0.6,0.76725,0.7534967564137922,0.8461495026897957,0.16349640506195148,0.30601224525930715,0.05987962980917955,0.3808639603918913,0.3820175718088513,0.043369900084941876,0.4781611801432081,0.7365395875204798,0.7536730351969574,0.7137573891426534
ACSIncome,geographic,reweighing,mcar_80_train_prediction,mcar,train_and_prediction,0.8,125,0.8,0.8,0.7665426666666667,0.7517915916242557,0.8454580586248531,0.1637222907503149,0.3034707996474568,0.052469480011097885,0.37660014965587557,0.382363041021755,0.052181098193932664,0.47831202209836465,0.7363434900780723,0.7520395050115781,0.7153329690458579
ACSIncome,geographic,reweighing,full,mcar,train_and_prediction,1.0,125,1.0,1.0,0.7658326666666667,0.7503176459210994,0.8445590100116374,0.1639969701001883,0.3005377080679143,0.04592178369641054,0.3710537417460231,0.37715933825020004,0.060671218741905224,0.4762400171611324,0.7368968364607632,0.7507633501034848,0.715277638767372
ACSIncome,geographic,threshold_optimizer_eo,none_observed,mcar,train_and_prediction,0.0,125,0.0,0.0,0.7555553333333334,0.7618144412701353,0.7618144412701353,0.24444466666666664,0.3144403549032568,0.09215382746425868,0.401838309680893,0.3245121788703553,0.027272599382340595,0.404195793430791,0.7160852604107053,0.7489334498964831,0.6882701200990592
